4BZ2,0.5161,12,8,clusters:1
4YDJ,0.0465,17,1,clusters:2
2YPV,0.1081,18,2,clusters:1
5KVG,0.0588,14,1,clusters:1
3THM,0.6667,12,10,clusters:1
5SX4,0.4118,14,7,clusters:2
4ZS7,0.0606,13,1,clusters:2
5F9W,0.2449,21,6,clusters:1
3G04,0.39215686274509803,28,10,clusters:1_2
4HJ0,0.75,23,15,clusters:1_2
4M62,0.65,25,13,clusters:1_2
4I77,0.380952380952381,23,8,clusters:1_2
4LF3,0.5789473684210527,23,11,clusters:1_2
4BZ1,0.2857142857142857,23,5,clusters:1_2
4G6J,0.1702127659574468,26,4,clusters:1_2
5DUR,0.3829787234042553,28,9,clusters:1_2
5C7X,0.6808510638297872,24,16,clusters:1_2
2QQN,0.4286,16,6,clusters:1
5A3I,0.5185,11,7,clusters:1
3JWD,0.2424,18,4,clusters:1
1FE8,0.5161,12,8,clusters:2
4LU5,0.3636,7,4,clusters:1
3Q3G,0.5882,17,10,clusters:1
4LQF,0.2857,10,3,clusters:1
2ADF,0.8125,17,13,clusters:1
1BQL,0.1905,8,2,clusters:1
4Y5V,0.8,23,18,clusters:1
2XWT,0.6364,17,14,clusters:1
5T5F,0.6061,20,10,clusters:1
4F15,0.1818,11,2,clusters:1
1G9M,0.625,20,10,clusters:2
4O9H,0.4667,14,7,clusters:1
5F3H,0.6207,14,9,clusters:2
1UJ3,0.5806,11,9,clusters:1
4XVS,0.381,15,8,clusters:1
1W72,0.5882,19,10,clusters:1
1JPS,0.4138,8,6,clusters:1
5D8J,0.5806,13,9,clusters:1
5C0N,0.2727,16,3,clusters:2
