2YPV,0.3333,17,6,clusters:1
5DUR,0.0645,15,1,clusters:1
4I77,0.13953488372093023,24,3,clusters:1_2
2ADF,0.5365853658536585,26,11,clusters:1_2
4Y5V,0.64,28,16,clusters:1_2
5C7X,0.5106382978723404,24,12,clusters:1_2
2QQN,0.5263,7,5,clusters:2
4M62,0.6875,17,11,clusters:2
5A3I,0.2,24,4,clusters:1
1FE8,0.1765,15,3,clusters:2
4LU5,0.2105,4,2,clusters:1
4BZ2,0.5294,16,9,clusters:1
3Q3G,0.5455,16,9,clusters:1
4LQF,0.2667,4,2,clusters:1
4BZ1,0.2143,16,3,clusters:1
5T5F,0.3704,14,5,clusters:2
4YDJ,0.3111,19,7,clusters:1
4G6J,0.2424,12,4,clusters:1
5KVG,0.2,10,3,clusters:2
4O9H,0.3448,13,5,clusters:2
5F3H,0.3077,11,4,clusters:1
5D8J,0.5946,19,11,clusters:1
4ZS7,0.1212,13,2,clusters:2
5C0N,0.24,19,3,clusters:1
5F9W,0.2553,19,6,clusters:1
